NO,JARINGAN PENGAMATAN,NO STASIUN,LINTANG,BUJUR,DESA,KECAMATAN,KAB/KOTA,PROVINSI,JARINGAN
942,Pos Hujan,72100601a,-1.62,120.04,,,Kab. Sigi,Sulawesi Tengah,PHOBS
943,Pos Hujan,72100801a,-1.19,119.94,,,Kab. Sigi,Sulawesi Tengah,PHOBS
944,Pos Hujan,72100901a,-1.20603,119.8941,,,Kab. Sigi,Sulawesi Tengah,PHOBS
945,Pos Hujan,72100902a,-1.08,119.87,,,Kab. Sigi,Sulawesi Tengah,PHOBS
946,Pos Hujan,72101201a,-1.11,119.91,,,Kab. Sigi,Sulawesi Tengah,PHOBS
947,Pos Hujan,72101202a,-1.02,119.89,,,Kab. Sigi,Sulawesi Tengah,PHOBS
948,Pos Hujan,72101301a,-0.96208,119.8306,,,Kab. Sigi,Sulawesi Tengah,PHOBS
949,Pos Hujan,72710101a,-0.80983,119.89686,,,Kota Palu,Sulawesi Tengah,PHOBS
950,Pos Hujan,72710201a,-0.905,119.838,,,Kota Palu,Sulawesi Tengah,PHOBS
951,Pos Hujan,72710301a,-0.91878,119.9019,,,Kota Palu,Sulawesi Tengah,PHOBS
952,Pos Hujan,72710401a,-0.7561,119.87723,,,Kota Palu,Sulawesi Tengah,PHOBS
953,Pos Hujan,73010101a,-6.12389,120.4569,,,Kab. Kepulauan Selayar,Sulawesi Selatan,PHOBS
954,Pos Hujan,73010201a,-6.15,120.4533,,,Kab. Kepulauan Selayar,Sulawesi Selatan,PHOBS
955,Pos Hujan,73010301a,-5.91,120.47,,,Kab. Kepulauan Selayar,Sulawesi Selatan,PHOBS
956,Pos Hujan,73010401a,-6.02171,120.4877,,,Kab. Kepulauan Selayar,Sulawesi Selatan,PHOBS
957,Pos Hujan,73010501a,-6.27,120.49,,,Kab. Kepulauan Selayar,Sulawesi Selatan,PHOBS
958,Pos Hujan,73010601a,-7.06031,120.6332,,,Kab. Kepulauan Selayar,Sulawesi Selatan,PHOBS
959,Pos Hujan,73010701a,-7.30914,120.9702,,,Kab. Kepulauan Selayar,Sulawesi Selatan,PHOBS
960,Pos Hujan,73010801a,-6.82926,120.79454,,,Kab. Kepulauan Selayar,Sulawesi Selatan,PHOBS
961,Pos Hujan,73010901a,-7.375,121.7897,,,Kab. Kepulauan Selayar,Sulawesi Selatan,PHOBS
962,Pos Hujan,73011001a,-7.08722,120.7247,,,Kab. Kepulauan Selayar,Sulawesi Selatan,PHOBS
963,Pos Hujan,73020101a,-5.515,120.1161,,,Kab. Bulukumba,Sulawesi Selatan,PHOBS
964,Pos Hujan,73020201a,-5.56389,120.1814,,,Kab. Bulukumba,Sulawesi Selatan,PHOBS
965,Pos Hujan,73020301a,-5.53194,120.365,,,Kab. Bulukumba,Sulawesi Selatan,PHOBS
966,Pos Hujan,73020401a,-5.44,120.35,,,Kab. Bulukumba,Sulawesi Selatan,PHOBS
967,Pos Hujan,73020501a,-5.39861,120.3728,,,Kab. Bulukumba,Sulawesi Selatan,PHOBS
968,Pos Hujan,73020601a,-5.34333,120.3519,,,Kab. Bulukumba,Sulawesi Selatan,PHOBS
969,Pos Hujan,73020801a,-5.35889,120.1436,,,Kab. Bulukumba,Sulawesi Selatan,PHOBS
970,Pos Hujan,73020802a,-5.39417,120.0442,,,Kab. Bulukumba,Sulawesi Selatan,PHOBS
971,Pos Hujan,73020901a,-5.34056,120.2739,,,Kab. Bulukumba,Sulawesi Selatan,PHOBS
972,Pos Hujan,73030101a,-5.53417,119.8744,,,Kab. Bantaeng,Sulawesi Selatan,PHOBS
973,Pos Hujan,73030102a,-5.54778,119.8889,,,Kab. Bantaeng,Sulawesi Selatan,PHOBS
974,Pos Hujan,73030201a,-5.55222,119.9611,,,Kab. Bantaeng,Sulawesi Selatan,PHOBS
975,Pos Hujan,73030202a,-5.52556,119.9619,,,Kab. Bantaeng,Sulawesi Selatan,PHOBS
976,Pos Hujan,73030301a,-5.4825,120.0044,,,Kab. Bantaeng,Sulawesi Selatan,PHOBS
977,Pos Hujan,73030401a,-5.4525,120.0403,,,Kab. Bantaeng,Sulawesi Selatan,PHOBS
978,Pos Hujan,73030501a,-5.56139,120.0175,,,Kab. Bantaeng,Sulawesi Selatan,PHOBS
979,Pos Hujan,73030601a,-5.44528,119.9128,,,Kab. Bantaeng,Sulawesi Selatan,PHOBS
980,Pos Hujan,73030701a,-5.49528,120.0383,,,Kab. Bantaeng,Sulawesi Selatan,PHOBS
981,Pos Hujan,73040101a,-5.57944,119.5636,,,Kab. Jeneponto,Sulawesi Selatan,PHOBS
982,Pos Hujan,73040201a,-5.62333,119.6467,,,Kab. Jeneponto,Sulawesi Selatan,PHOBS
983,Pos Hujan,73040202a,-5.57944,119.685,,,Kab. Jeneponto,Sulawesi Selatan,PHOBS
984,Pos Hujan,73040301a,-5.67139,119.7333,,,Kab. Jeneponto,Sulawesi Selatan,PHOBS
985,Pos Hujan,73040401a,-5.60194,119.8614,,,Kab. Jeneponto,Sulawesi Selatan,PHOBS
986,Pos Hujan,73040601a,-5.49056,119.5436,,,Kab. Jeneponto,Sulawesi Selatan,PHOBS
987,Pos Hujan,73040701a,-5.56,119.6847,,,Kab. Jeneponto,Sulawesi Selatan,PHOBS
988,Pos Hujan,73040702a,-5.60083,119.7236,,,Kab. Jeneponto,Sulawesi Selatan,PHOBS
989,Pos Hujan,73040801a,-5.61444,119.775,,,Kab. Jeneponto,Sulawesi Selatan,PHOBS
990,Pos Hujan,73040901a,-5.53111,119.8186,,,Kab. Jeneponto,Sulawesi Selatan,PHOBS
991,Pos Hujan,73040902a,-5.65111,119.8169,,,Kab. Jeneponto,Sulawesi Selatan,PHOBS
992,Pos Hujan,73050101a,-5.42583,119.41,,,Kab. Takalar,Sulawesi Selatan,PHOBS
993,Pos Hujan,73050201a,-5.54111,119.4506,,,Kab. Takalar,Sulawesi Selatan,PHOBS
994,Pos Hujan,73050301a,-5.425,119.5108,,,Kab. Takalar,Sulawesi Selatan,PHOBS
995,Pos Hujan,73050401a,-5.39222,119.4539,,,Kab. Takalar,Sulawesi Selatan,PHOBS
996,Pos Hujan,73050402a,-5.39181,119.551,,,Kab. Takalar,Sulawesi Selatan,PHOBS
997,Pos Hujan,73050404a,-5.32528,119.4792,,,Kab. Takalar,Sulawesi Selatan,PHOBS
998,Pos Hujan,73050501a,-5.31528,119.3864,,,Kab. Takalar,Sulawesi Selatan,PHOBS
999,Pos Hujan,73050601a,-5.42444,119.3869,,,Kab. Takalar,Sulawesi Selatan,PHOBS
1000,Pos Hujan,73050701a,-5.42472,119.4317,,,Kab. Takalar,Sulawesi Selatan,PHOBS
1001,Pos Hujan,73050801a,-5.46639,119.4161,,,Kab. Takalar,Sulawesi Selatan,PHOBS
1002,Pos Hujan,73060101a,-5.35361,119.4233,,,Kab. Gowa,Sulawesi Selatan,PHOBS
1003,Pos Hujan,73060201a,-5.29056,119.4378,,,Kab. Gowa,Sulawesi Selatan,PHOBS
1004,Pos Hujan,73060202a,-5.27861,119.4336,,,Kab. Gowa,Sulawesi Selatan,PHOBS
1005,Pos Hujan,73060301a,-5.44222,119.8414,,,Kab. Gowa,Sulawesi Selatan,PHOBS
1006,Pos Hujan,73060302a,-5.43417,119.8481,,,Kab. Gowa,Sulawesi Selatan,PHOBS
1007,Pos Hujan,73060401a,-5.25278,119.8536,,,Kab. Gowa,Sulawesi Selatan,PHOBS
1008,Pos Hujan,73060403a,-5.24935,119.9129,,,Kab. Gowa,Sulawesi Selatan,PHOBS
1009,Pos Hujan,73060501a,-5.24944,119.6506,,,Kab. Gowa,Sulawesi Selatan,PHOBS
1010,Pos Hujan,73060502a,-5.28556,119.5675,,,Kab. Gowa,Sulawesi Selatan,PHOBS
1011,Pos Hujan,73060601a,-5.28667,119.5686,,,Kab. Gowa,Sulawesi Selatan,PHOBS
1012,Pos Hujan,73060801a,-5.19722,119.4581,,,Kab. Gowa,Sulawesi Selatan,PHOBS
1013,Pos Hujan,73060802a,-5.19985,119.4756,,,Kab. Gowa,Sulawesi Selatan,PHOBS
1014,Pos Hujan,73060901a,-5.36333,119.7331,,,Kab. Gowa,Sulawesi Selatan,PHOBS
1015,Pos Hujan,73061001a,-5.24889,119.9369,,,Kab. Gowa,Sulawesi Selatan,PHOBS
1016,Pos Hujan,73061501a,-5.38139,119.8028,,,Kab. Gowa,Sulawesi Selatan,PHOBS
1017,Pos Hujan,73070101a,-5.20583,120.0136,,,Kab. Sinjai,Sulawesi Selatan,PHOBS
1018,Pos Hujan,73070201a,-5.2125,120.2189,,,Kab. Sinjai,Sulawesi Selatan,PHOBS
1019,Pos Hujan,73070202a,-5.25583,120.1511,,,Kab. Sinjai,Sulawesi Selatan,PHOBS
1020,Pos Hujan,73070301a,-5.15389,120.2544,,,Kab. Sinjai,Sulawesi Selatan,PHOBS
1021,Pos Hujan,73070401a,-5.15889,120.1678,,,Kab. Sinjai,Sulawesi Selatan,PHOBS
1022,Pos Hujan,73070501a,-5.12556,120.2539,,,Kab. Sinjai,Sulawesi Selatan,PHOBS
1023,Pos Hujan,73070601a,-5.10222,120.1567,,,Kab. Sinjai,Sulawesi Selatan,PHOBS
1024,Pos Hujan,73070701a,-5.32417,120.0658,,,Kab. Sinjai,Sulawesi Selatan,PHOBS
1025,Pos Hujan,73080101a,-5.0275,120.08028,,,Kab. Bone,Sulawesi Selatan,PHOBS
1026,Pos Hujan,73080201a,-4.96528,120.1131,,,Kab. Bone,Sulawesi Selatan,PHOBS
1027,Pos Hujan,73080301a,-5.08693,120.2484,,,Kab. Bone,Sulawesi Selatan,PHOBS
1028,Pos Hujan,73080401a,-4.98722,120.2756,,,Kab. Bone,Sulawesi Selatan,PHOBS
1029,Pos Hujan,73080402a,-4.98222,120.2669,,,Kab. Bone,Sulawesi Selatan,PHOBS
1030,Pos Hujan,73080501a,-4.95556,120.2725,,,Kab. Bone,Sulawesi Selatan,PHOBS
1031,Pos Hujan,73080701a,-4.80278,120.3431,,,Kab. Bone,Sulawesi Selatan,PHOBS
1032,Pos Hujan,73080801a,-4.66333,120.3608,,,Kab. Bone,Sulawesi Selatan,PHOBS
1033,Pos Hujan,73080802a,-4.66333,120.3608,,,Kab. Bone,Sulawesi Selatan,PHOBS
1034,Pos Hujan,73080901a,-4.58083,120.3464,,,Kab. Bone,Sulawesi Selatan,PHOBS
1035,Pos Hujan,73080902a,-4.45222,120.3114,,,Kab. Bone,Sulawesi Selatan,PHOBS
1036,Pos Hujan,73080903a,-4.61806,120.3472,,,Kab. Bone,Sulawesi Selatan,PHOBS
1037,Pos Hujan,73080904a,-4.60167,120.3467,,,Kab. Bone,Sulawesi Selatan,PHOBS
1038,Pos Hujan,73080905a,-4.58703,120.3339,,,Kab. Bone,Sulawesi Selatan,PHOBS
1039,Pos Hujan,73081101a,-4.64972,120.1886,,,Kab. Bone,Sulawesi Selatan,PHOBS
1040,Pos Hujan,73081201a,-4.67,119.9925,,,Kab. Bone,Sulawesi Selatan,PHOBS
1041,Pos Hujan,73081301a,-4.59667,119.9739,,,Kab. Bone,Sulawesi Selatan,PHOBS
1042,Pos Hujan,73081401a,-4.52472,120.1375,,,Kab. Bone,Sulawesi Selatan,PHOBS
1043,Pos Hujan,73081501a,-4.49361,120.2375,,,Kab. Bone,Sulawesi Selatan,PHOBS
1044,Pos Hujan,73081502a,-4.56583,120.2628,,,Kab. Bone,Sulawesi Selatan,PHOBS
1045,Pos Hujan,73081601a,-4.49639,120.3469,,,Kab. Bone,Sulawesi Selatan,PHOBS
1046,Pos Hujan,73081701a,-4.40114,120.2657,,,Kab. Bone,Sulawesi Selatan,PHOBS
1047,Pos Hujan,73081702a,-4.38444,120.2383,,,Kab. Bone,Sulawesi Selatan,PHOBS
1048,Pos Hujan,73081801a,-4.23417,120.1858,,,Kab. Bone,Sulawesi Selatan,PHOBS
1049,Pos Hujan,73081901a,-4.33278,120.2039,,,Kab. Bone,Sulawesi Selatan,PHOBS
1050,Pos Hujan,73081902a,-4.32167,120.2506,,,Kab. Bone,Sulawesi Selatan,PHOBS
1051,Pos Hujan,73082001a,-4.3303,120.3206,,,Kab. Bone,Sulawesi Selatan,PHOBS
1052,Pos Hujan,73082101a,-4.56278,120.325,,,Kab. Bone,Sulawesi Selatan,PHOBS
1053,Pos Hujan,73082102a,-4.53972,120.3267,,,Kab. Bone,Sulawesi Selatan,PHOBS
1054,Pos Hujan,73082301a,-4.56028,120.33167,,,Kab. Bone,Sulawesi Selatan,PHOBS
1055,Pos Hujan,73082401a,-4.40389,120.11,,,Kab. Bone,Sulawesi Selatan,PHOBS
1056,Pos Hujan,73070801a,-5.26081,120.20917,,,Kab. Sinjai,Sulawesi Selatan,PHOBS
1057,Pos Hujan,73082501a,-5.27168,120.23258,,,Kab. Bone,Sulawesi Selatan,PHOBS
1058,Pos Hujan,73082601a,-4.62333,120.02,,,Kab. Bone,Sulawesi Selatan,PHOBS
1059,Pos Hujan,73090101a,-5.07583,119.5633,,,Kab. Maros,Sulawesi Selatan,PHOBS
1060,Pos Hujan,73090102a,-5.05828,119.54175,,,Kab. Maros,Sulawesi Selatan,PHOBS
1061,Pos Hujan,73090301a,-5.01972,119.6625,,,Kab. Maros,Sulawesi Selatan,PHOBS
1062,Pos Hujan,73090302a,-4.99111,119.6192,,,Kab. Maros,Sulawesi Selatan,PHOBS
1063,Pos Hujan,73090303a,-5.00944,119.6339,,,Kab. Maros,Sulawesi Selatan,PHOBS
1064,Pos Hujan,73090401a,-4.9975,119.5719,,,Kab. Maros,Sulawesi Selatan,PHOBS
1065,Pos Hujan,73090601a,-4.86083,119.9086,,,Kab. Maros,Sulawesi Selatan,PHOBS
1066,Pos Hujan,73090602a,-4.77944,119.9394,,,Kab. Maros,Sulawesi Selatan,PHOBS
1067,Pos Hujan,73090701a,-5.06583,119.6124,,,Kab. Maros,Sulawesi Selatan,PHOBS
1068,Pos Hujan,73090801a,-5.05889,119.5117,,,Kab. Maros,Sulawesi Selatan,PHOBS
1069,Pos Hujan,73091001a,-5.02306,119.7814,,,Kab. Maros,Sulawesi Selatan,PHOBS
1070,Pos Hujan,73091002a,-5.01417,119.7522,,,Kab. Maros,Sulawesi Selatan,PHOBS
1071,Pos Hujan,73091101a,-5.14472,119.6531,,,Kab. Maros,Sulawesi Selatan,PHOBS
1072,Pos Hujan,73091102a,-5.14472,119.6536,,,Kab. Maros,Sulawesi Selatan,PHOBS
1073,Pos Hujan,73091201a,-4.99306,119.5733,,,Kab. Maros,Sulawesi Selatan,PHOBS
1074,Pos Hujan,73091301a,-5.15139,119.5411,,,Kab. Maros,Sulawesi Selatan,PHOBS
1075,Pos Hujan,73100401a,-4.83528,119.5325,,,Kab. Pangkajene Kepulauan,Sulawesi Selatan,PHOBS
1076,Pos Hujan,73100501a,-4.92056,119.7022,,,Kab. Pangkajene Kepulauan,Sulawesi Selatan,PHOBS
1077,Pos Hujan,73100601a,-4.8125,119.5439,,,Kab. Pangkajene Kepulauan,Sulawesi Selatan,PHOBS
1078,Pos Hujan,73100701a,-4.75167,119.5453,,,Kab. Pangkajene Kepulauan,Sulawesi Selatan,PHOBS
1079,Pos Hujan,73100801a,-4.67194,119.5708,,,Kab. Pangkajene Kepulauan,Sulawesi Selatan,PHOBS
1080,Pos Hujan,73100901a,-4.66278,119.5772,,,Kab. Pangkajene Kepulauan,Sulawesi Selatan,PHOBS
1081,Pos Hujan,73101001a,-4.83167,119.5739,,,Kab. Pangkajene Kepulauan,Sulawesi Selatan,PHOBS
1082,Pos Hujan,73101101a,-4.60833,119.6006,,,Kab. Pangkajene Kepulauan,Sulawesi Selatan,PHOBS
1083,Pos Hujan,73101201a,-4.84896,119.7197,,,Kab. Pangkajene Kepulauan,Sulawesi Selatan,PHOBS
1084,Pos Hujan,73110101a,-4.51083,119.7731,,,Kab. Barru,Sulawesi Selatan,PHOBS
1085,Pos Hujan,73110201a,-4.48056,119.6081,,,Kab. Barru,Sulawesi Selatan,PHOBS
1086,Pos Hujan,73110301a,-4.39472,119.6233,,,Kab. Barru,Sulawesi Selatan,PHOBS
1087,Pos Hujan,73110302a,-4.40917,119.6186,,,Kab. Barru,Sulawesi Selatan,PHOBS
1088,Pos Hujan,73110303a,-4.43194,119.7122,,,Kab. Barru,Sulawesi Selatan,PHOBS
1089,Pos Hujan,73110501a,-4.17028,119.6386,,,Kab. Barru,Sulawesi Selatan,PHOBS
1090,Pos Hujan,73110502a,-4.08417,119.6153,,,Kab. Barru,Sulawesi Selatan,PHOBS
1091,Pos Hujan,73110601a,-4.58861,119.7014,,,Kab. Barru,Sulawesi Selatan,PHOBS
1092,Pos Hujan,73110701a,-4.31611,119.6397,,,Kab. Barru,Sulawesi Selatan,PHOBS
1093,Pos Hujan,73120101a,-4.45333,119.9514,,,Kab. Soppeng,Sulawesi Selatan,PHOBS
1094,Pos Hujan,73120201a,-4.39694,119.9447,,,Kab. Soppeng,Sulawesi Selatan,PHOBS
1095,Pos Hujan,73120301a,-4.33917,119.9631,,,Kab. Soppeng,Sulawesi Selatan,PHOBS
1096,Pos Hujan,73120401a,-4.345,119.9164,,,Kab. Soppeng,Sulawesi Selatan,PHOBS
1097,Pos Hujan,73120402a,-4.36158,119.8834,,,Kab. Soppeng,Sulawesi Selatan,PHOBS
1098,Pos Hujan,73120501a,-4.20944,119.8867,,,Kab. Soppeng,Sulawesi Selatan,PHOBS
1099,Pos Hujan,73120601a,-4.2725,119.8708,,,Kab. Soppeng,Sulawesi Selatan,PHOBS
1100,Pos Hujan,73130101a,-4.23444,120.0122,,,Kab. Wajo,Sulawesi Selatan,PHOBS
1101,Pos Hujan,73130201a,-4.17028,120.0378,,,Kab. Wajo,Sulawesi Selatan,PHOBS
1102,Pos Hujan,73130301a,-4.17861,120.285,,,Kab. Wajo,Sulawesi Selatan,PHOBS
1103,Pos Hujan,73130401a,-3.95722,120.2217,,,Kab. Wajo,Sulawesi Selatan,PHOBS
1104,Pos Hujan,73130501a,-4.03056,120.1261,,,Kab. Wajo,Sulawesi Selatan,PHOBS
1105,Pos Hujan,73130502a,-4.14167,120.0972,,,Kab. Wajo,Sulawesi Selatan,PHOBS
1106,Pos Hujan,73130601a,-4.1375,120.0381,,,Kab. Wajo,Sulawesi Selatan,PHOBS
1107,Pos Hujan,73130701a,-3.98194,119.9189,,,Kab. Wajo,Sulawesi Selatan,PHOBS
1108,Pos Hujan,73130901a,-3.94333,120.0644,,,Kab. Wajo,Sulawesi Selatan,PHOBS
1109,Pos Hujan,73131001a,-3.74972,120.3636,,,Kab. Wajo,Sulawesi Selatan,PHOBS
1110,Pos Hujan,73131101a,-4.23056,120.2647,,,Kab. Wajo,Sulawesi Selatan,PHOBS
1111,Pos Hujan,73131201a,-4.07194,120.3017,,,Kab. Wajo,Sulawesi Selatan,PHOBS
1112,Pos Hujan,73131401a,-3.85,120.3419,,,Kab. Wajo,Sulawesi Selatan,PHOBS
1113,Pos Hujan,73140101a,-4.06167,119.8367,,,Kab. Sidenreng Rappang,Sulawesi Selatan,PHOBS
1114,Pos Hujan,73140102a,-4.06556,119.8747,,,Kab. Sidenreng Rappang,Sulawesi Selatan,PHOBS
1115,Pos Hujan,73140201a,-3.98,119.81,,,Kab. Sidenreng Rappang,Sulawesi Selatan,PHOBS
1116,Pos Hujan,73140301a,-3.88,119.7592,,,Kab. Sidenreng Rappang,Sulawesi Selatan,PHOBS
1117,Pos Hujan,73140401a,-3.85,119.77,,,Kab. Sidenreng Rappang,Sulawesi Selatan,PHOBS
1118,Pos Hujan,73140501a,-3.83833,119.8253,,,Kab. Sidenreng Rappang,Sulawesi Selatan,PHOBS
1119,Pos Hujan,73140502a,-3.8483,119.8264,,,Kab. Sidenreng Rappang,Sulawesi Selatan,PHOBS
1120,Pos Hujan,73140601a,-3.76902,119.8011,,,Kab. Sidenreng Rappang,Sulawesi Selatan,PHOBS
1121,Pos Hujan,73140701a,-3.92389,119.7961,,,Kab. Sidenreng Rappang,Sulawesi Selatan,PHOBS
1122,Pos Hujan,73140702a,-3.94,119.78,,,Kab. Sidenreng Rappang,Sulawesi Selatan,PHOBS
1123,Pos Hujan,73140801a,-3.91631,119.87789,,,Kab. Sidenreng Rappang,Sulawesi Selatan,PHOBS
1124,Pos Hujan,73140901a,-3.88478,119.9958,,,Kab. Sidenreng Rappang,Sulawesi Selatan,PHOBS
1125,Pos Hujan,73141001a,-3.84946,119.9539,,,Kab. Sidenreng Rappang,Sulawesi Selatan,PHOBS
1126,Pos Hujan,73141101a,-3.86,120.05,,,Kab. Sidenreng Rappang,Sulawesi Selatan,PHOBS
1127,Pos Hujan,73150101a,-3.83944,119.5283,,,Kab. Pinrang,Sulawesi Selatan,PHOBS
1128,Pos Hujan,73150201a,-3.95722,119.6283,,,Kab. Pinrang,Sulawesi Selatan,PHOBS
1129,Pos Hujan,73150301a,-3.84222,119.6419,,,Kab. Pinrang,Sulawesi Selatan,PHOBS
1130,Pos Hujan,73150302a,-3.84222,119.6419,,,Kab. Pinrang,Sulawesi Selatan,PHOBS
1131,Pos Hujan,73150401a,-3.78806,119.6408,,,Kab. Pinrang,Sulawesi Selatan,PHOBS
1132,Pos Hujan,73150501a,-3.73444,119.6283,,,Kab. Pinrang,Sulawesi Selatan,PHOBS
1133,Pos Hujan,73150502a,-3.70583,119.6661,,,Kab. Pinrang,Sulawesi Selatan,PHOBS
1134,Pos Hujan,73150601a,-3.66056,119.5331,,,Kab. Pinrang,Sulawesi Selatan,PHOBS
1135,Pos Hujan,73150602a,-3.64139,119.5344,,,Kab. Pinrang,Sulawesi Selatan,PHOBS
1136,Pos Hujan,73150701a,-3.57056,119.5775,,,Kab. Pinrang,Sulawesi Selatan,PHOBS
1137,Pos Hujan,73150702a,-3.46444,119.5389,,,Kab. Pinrang,Sulawesi Selatan,PHOBS
1138,Pos Hujan,73150703a,-3.53778,119.5286,,,Kab. Pinrang,Sulawesi Selatan,PHOBS
1139,Pos Hujan,73150801a,-3.74528,119.5883,,,Kab. Pinrang,Sulawesi Selatan,PHOBS
1140,Pos Hujan,73151001a,-3.89194,119.5744,,,Kab. Pinrang,Sulawesi Selatan,PHOBS
1141,Pos Hujan,73151201a,-3.66111,119.7131,,,Kab. Pinrang,Sulawesi Selatan,PHOBS
1142,Pos Hujan,73160101a,-3.76694,119.8572,,,Kab. Enrekang,Sulawesi Selatan,PHOBS
1143,Pos Hujan,73160201a,-3.57556,119.7742,,,Kab. Enrekang,Sulawesi Selatan,PHOBS
1144,Pos Hujan,73160202a,-3.49722,119.7544,,,Kab. Enrekang,Sulawesi Selatan,PHOBS
1145,Pos Hujan,73160301a,-3.41083,119.8572,,,Kab. Enrekang,Sulawesi Selatan,PHOBS
1146,Pos Hujan,73160302a,-3.30694,119.7697,,,Kab. Enrekang,Sulawesi Selatan,PHOBS
1147,Pos Hujan,73160401a,-3.41028,119.7986,,,Kab. Enrekang,Sulawesi Selatan,PHOBS
1148,Pos Hujan,73160402a,-3.37806,119.7947,,,Kab. Enrekang,Sulawesi Selatan,PHOBS
1149,Pos Hujan,73160501a,-3.32444,119.8225,,,Kab. Enrekang,Sulawesi Selatan,PHOBS
1150,Pos Hujan,73160601a,-3.53972,119.95,,,Kab. Enrekang,Sulawesi Selatan,PHOBS
1151,Pos Hujan,73160701a,-3.6675,119.7869,,,Kab. Enrekang,Sulawesi Selatan,PHOBS
1152,Pos Hujan,73160801a,-3.31167,119.9053,,,Kab. Enrekang,Sulawesi Selatan,PHOBS
1153,Pos Hujan,73160901a,-3.38306,119.8667,,,Kab. Enrekang,Sulawesi Selatan,PHOBS
1154,Pos Hujan,73161001a,-3.46722,119.9047,,,Kab. Enrekang,Sulawesi Selatan,PHOBS
1155,Pos Hujan,73161101a,-3.34389,119.75,,,Kab. Enrekang,Sulawesi Selatan,PHOBS
1156,Pos Hujan,73170101a,-3.24747,120.2586,,,Kab. Luwu,Sulawesi Selatan,PHOBS
1157,Pos Hujan,73170201a,-3.53389,120.3675,,,Kab. Luwu,Sulawesi Selatan,PHOBS
1158,Pos Hujan,73170301a,-3.46556,120.3667,,,Kab. Luwu,Sulawesi Selatan,PHOBS
1159,Pos Hujan,73170401a,-3.36556,120.3831,,,Kab. Luwu,Sulawesi Selatan,PHOBS
1160,Pos Hujan,73170601a,-2.80444,120.2003,,,Kab. Luwu,Sulawesi Selatan,PHOBS
1161,Pos Hujan,73170602a,-2.88528,120.1556,,,Kab. Luwu,Sulawesi Selatan,PHOBS
1162,Pos Hujan,73170701a,-3.37972,120.36389,,,Kab. Luwu,Sulawesi Selatan,PHOBS
1163,Pos Hujan,73170801a,-3.09167,120.23278,,,Kab. Luwu,Sulawesi Selatan,PHOBS
1164,Pos Hujan,73171001a,-3.60833,120.3997,,,Kab. Luwu,Sulawesi Selatan,PHOBS
1165,Pos Hujan,73171101a,-3.36556,120.3144,,,Kab. Luwu,Sulawesi Selatan,PHOBS
1166,Pos Hujan,73171102a,-3.21611,120.28778,,,Kab. Luwu,Sulawesi Selatan,PHOBS
1167,Pos Hujan,73171201a,-3.3675,120.1897,,,Kab. Luwu,Sulawesi Selatan,PHOBS
1168,Pos Hujan,73171202a,-3.3675,120.1897,,,Kab. Luwu,Sulawesi Selatan,PHOBS
1169,Pos Hujan,73171401a,-3.34806,120.3586,,,Kab. Luwu,Sulawesi Selatan,PHOBS
1170,Pos Hujan,73171801a,-3.34806,120.1556,,,Kab. Luwu,Sulawesi Selatan,PHOBS
1171,Pos Hujan,73171802a,-3.36556,120.3144,,,Kab. Luwu,Sulawesi Selatan,PHOBS
1172,Pos Hujan,73180101a,-3.04833,119.7664,,,Kab. Tana Toraja,Sulawesi Selatan,PHOBS
1173,Pos Hujan,73180201a,-2.9725,119.6719,,,Kab. Tana Toraja,Sulawesi Selatan,PHOBS
1174,Pos Hujan,73180301a,-3.19306,119.7253,,,Kab. Tana Toraja,Sulawesi Selatan,PHOBS
1175,Pos Hujan,73260701a,-3.01861,119.9142,,,Kab. Toraja Utara,Sulawesi Selatan,PHOBS
1176,Pos Hujan,73180501a,-3.09111,119.8525,,,Kab. Tana Toraja,Sulawesi Selatan,PHOBS
1177,Pos Hujan,73260301a,-2.98869,119.9908,,,Kab. Toraja Utara,Sulawesi Selatan,PHOBS
1178,Pos Hujan,73180901a,-3.04524,119.81885,,,Kab. Tana Toraja,Sulawesi Selatan,PHOBS
1179,Pos Hujan,73260401a,-2.905,119.81,,,Kab. Toraja Utara,Sulawesi Selatan,PHOBS
1180,Pos Hujan,73181201a,-3.20944,119.8975,,,Kab. Tana Toraja,Sulawesi Selatan,PHOBS
1181,Pos Hujan,73181202a,-3.19694,119.8867,,,Kab. Tana Toraja,Sulawesi Selatan,PHOBS
1182,Pos Hujan,73260101a,-2.95861,119.895,,,Kab. Toraja Utara,Sulawesi Selatan,PHOBS
1183,Pos Hujan,73181901a,-3.21083,119.8975,,,Kab. Tana Toraja,Sulawesi Selatan,PHOBS
1184,Pos Hujan,73261501a,-2.98,119.9146,,,Kab. Toraja Utara,Sulawesi Selatan,PHOBS
1185,Pos Hujan,73183301a,-3.10838,119.9062,,,Kab. Tana Toraja,Sulawesi Selatan,PHOBS
1186,Pos Hujan,73183401a,-3.07333,119.9203,,,Kab. Tana Toraja,Sulawesi Selatan,PHOBS
1187,Pos Hujan,73183501a,-3.07917,119.7836,,,Kab. Tana Toraja,Sulawesi Selatan,PHOBS
1188,Pos Hujan,73260201a,-2.895,119.9469,,,Kab. Toraja Utara,Sulawesi Selatan,PHOBS
1189,Pos Hujan,73220101a,-2.78,120.43,,,Kab. Luwu Utara,Sulawesi Selatan,PHOBS
1190,Pos Hujan,73220201a,-2.56,120.54,,,Kab. Luwu Utara,Sulawesi Selatan,PHOBS
